Julian_Date,Date,Month,Day,Year,Season,Region,Site_HF,Hours_Presence,DayHr,Proportion_Presence,CorrPres,CorArcsin
212,07/31/10,7,31,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
213,08/01/10,8,1,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
214,08/02/10,8,2,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
215,08/03/10,8,3,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
216,08/04/10,8,4,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
217,08/05/10,8,5,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
218,08/06/10,8,6,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
219,08/07/10,8,7,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
220,08/08/10,8,8,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
221,08/09/10,8,9,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
222,08/10/10,8,10,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
223,08/11/10,8,11,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
224,08/12/10,8,12,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
225,08/13/10,8,13,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
226,08/14/10,8,14,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
227,08/15/10,8,15,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
228,08/16/10,8,16,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
229,08/17/10,8,17,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
230,08/18/10,8,18,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
231,08/19/10,8,19,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
232,08/20/10,8,20,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
233,08/21/10,8,21,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
234,08/22/10,8,22,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
235,08/23/10,8,23,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
236,08/24/10,8,24,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
237,08/25/10,8,25,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
238,08/26/10,8,26,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
239,08/27/10,8,27,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
240,08/28/10,8,28,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
241,08/29/10,8,29,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
242,08/30/10,8,30,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
243,08/31/10,8,31,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
244,09/01/10,9,1,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
245,09/02/10,9,2,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
246,09/03/10,9,3,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
247,09/04/10,9,4,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
248,09/05/10,9,5,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
249,09/06/10,9,6,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
250,09/07/10,9,7,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
251,09/08/10,9,8,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
252,09/09/10,9,9,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
253,09/10/10,9,10,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
254,09/11/10,9,11,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
255,09/12/10,9,12,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
256,09/13/10,9,13,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
257,09/14/10,9,14,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
258,09/15/10,9,15,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
259,09/16/10,9,16,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
260,09/17/10,9,17,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
261,09/18/10,9,18,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
262,09/19/10,9,19,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
263,09/20/10,9,20,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
264,09/21/10,9,21,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
265,09/22/10,9,22,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
266,09/23/10,9,23,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
267,09/24/10,9,24,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
268,09/25/10,9,25,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
269,09/26/10,9,26,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
270,09/27/10,9,27,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
271,09/28/10,9,28,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
272,09/29/10,9,29,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
273,09/30/10,9,30,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
274,10/01/10,10,1,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
275,10/02/10,10,2,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
276,10/03/10,10,3,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
277,10/04/10,10,4,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
278,10/05/10,10,5,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
279,10/06/10,10,6,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
280,10/07/10,10,7,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
281,10/08/10,10,8,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
282,10/09/10,10,9,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
283,10/10/10,10,10,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
284,10/11/10,10,11,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
285,10/12/10,10,12,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
286,10/13/10,10,13,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
287,10/14/10,10,14,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
288,10/15/10,10,15,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
289,10/16/10,10,16,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
290,10/17/10,10,17,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
291,10/18/10,10,18,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
292,10/19/10,10,19,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
293,10/20/10,10,20,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
294,10/21/10,10,21,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
295,10/22/10,10,22,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
296,10/23/10,10,23,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
297,10/24/10,10,24,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
298,10/25/10,10,25,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
299,10/26/10,10,26,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
300,10/27/10,10,27,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
301,10/28/10,10,28,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
302,10/29/10,10,29,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
303,10/30/10,10,30,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
304,10/31/10,10,31,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
305,11/01/10,11,1,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
306,11/02/10,11,2,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
307,11/03/10,11,3,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
308,11/04/10,11,4,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
309,11/05/10,11,5,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
310,11/06/10,11,6,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
311,11/07/10,11,7,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
312,11/08/10,11,8,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
313,11/09/10,11,9,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
314,11/10/10,11,10,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
315,11/11/10,11,11,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
316,11/12/10,11,12,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
317,11/13/10,11,13,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
318,11/14/10,11,14,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
319,11/15/10,11,15,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
320,11/16/10,11,16,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
321,11/17/10,11,17,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
322,11/18/10,11,18,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
323,11/19/10,11,19,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
324,11/20/10,11,20,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
325,11/21/10,11,21,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
326,11/22/10,11,22,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
327,11/23/10,11,23,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
328,11/24/10,11,24,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
329,11/25/10,11,25,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
330,11/26/10,11,26,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
331,11/27/10,11,27,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
332,11/28/10,11,28,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
333,11/29/10,11,29,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
334,11/30/10,11,30,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
335,12/01/10,12,1,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
336,12/02/10,12,2,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
337,12/03/10,12,3,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
338,12/04/10,12,4,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
339,12/05/10,12,5,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
340,12/06/10,12,6,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
341,12/07/10,12,7,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
342,12/08/10,12,8,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
343,12/09/10,12,9,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
344,12/10/10,12,10,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
345,12/11/10,12,11,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
346,12/12/10,12,12,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
347,12/13/10,12,13,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
348,12/14/10,12,14,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
349,12/15/10,12,15,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
350,12/16/10,12,16,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
351,12/17/10,12,17,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
352,12/18/10,12,18,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
353,12/19/10,12,19,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
354,12/20/10,12,20,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
355,12/21/10,12,21,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
356,12/22/10,12,22,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
357,12/23/10,12,23,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
358,12/24/10,12,24,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
359,12/25/10,12,25,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
360,12/26/10,12,26,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
361,12/27/10,12,27,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
362,12/28/10,12,28,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
363,12/29/10,12,29,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
364,12/30/10,12,30,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
365,12/31/10,12,31,2010,10winter,Tortugas,22,NA,NA,NA,NA,NA
366,01/01/11,1,1,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
367,01/02/11,1,2,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
368,01/03/11,1,3,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
369,01/04/11,1,4,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
370,01/05/11,1,5,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
371,01/06/11,1,6,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
372,01/07/11,1,7,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
373,01/08/11,1,8,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
374,01/09/11,1,9,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
375,01/10/11,1,10,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
376,01/11/11,1,11,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
377,01/12/11,1,12,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
378,01/13/11,1,13,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
379,01/14/11,1,14,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
380,01/15/11,1,15,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
381,01/16/11,1,16,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
382,01/17/11,1,17,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
383,01/18/11,1,18,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
384,01/19/11,1,19,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
385,01/20/11,1,20,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
386,01/21/11,1,21,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
387,01/22/11,1,22,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
388,01/23/11,1,23,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
389,01/24/11,1,24,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
390,01/25/11,1,25,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
391,01/26/11,1,26,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
392,01/27/11,1,27,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
393,01/28/11,1,28,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
394,01/29/11,1,29,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
395,01/30/11,1,30,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
396,01/31/11,1,31,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
397,02/01/11,2,1,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
398,02/02/11,2,2,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
399,02/03/11,2,3,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
400,02/04/11,2,4,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
401,02/05/11,2,5,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
402,02/06/11,2,6,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
403,02/07/11,2,7,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
404,02/08/11,2,8,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
405,02/09/11,2,9,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
406,02/10/11,2,10,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
407,02/11/11,2,11,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
408,02/12/11,2,12,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
409,02/13/11,2,13,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
410,02/14/11,2,14,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
411,02/15/11,2,15,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
412,02/16/11,2,16,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
413,02/17/11,2,17,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
414,02/18/11,2,18,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
415,02/19/11,2,19,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
416,02/20/11,2,20,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
417,02/21/11,2,21,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
418,02/22/11,2,22,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
419,02/23/11,2,23,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
420,02/24/11,2,24,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
421,02/25/11,2,25,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
422,02/26/11,2,26,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
423,02/27/11,2,27,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
424,02/28/11,2,28,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
425,03/01/11,3,1,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
426,03/02/11,3,2,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
427,03/03/11,3,3,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
428,03/04/11,3,4,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
429,03/05/11,3,5,2011,10winter,Tortugas,22,10,24,0.416666667,0.364583333,0.648268857
430,03/06/11,3,6,2011,10winter,Tortugas,22,22,24,0.916666667,0.802083333,1.109758003
431,03/07/11,3,7,2011,10winter,Tortugas,22,21,24,0.875,0.765625,1.065435817
432,03/08/11,3,8,2011,10winter,Tortugas,22,22,24,0.916666667,0.802083333,1.109758003
433,03/09/11,3,9,2011,10winter,Tortugas,22,19,24,0.791666667,0.692708333,0.98322783
434,03/10/11,3,10,2011,10winter,Tortugas,22,11,24,0.458333333,0.401041667,0.68578212
435,03/11/11,3,11,2011,10winter,Tortugas,22,8,24,0.333333333,0.291666667,0.570510448
436,03/12/11,3,12,2011,10winter,Tortugas,22,15,24,0.625,0.546875,0.832342101
437,03/13/11,3,13,2011,10winter,Tortugas,22,19,24,0.791666667,0.692708333,0.98322783
438,03/14/11,3,14,2011,10winter,Tortugas,22,6,24,0.25,0.21875,0.486694955
439,03/15/11,3,15,2011,10winter,Tortugas,22,20,24,0.833333333,0.729166667,1.023457694
440,03/16/11,3,16,2011,10winter,Tortugas,22,14,24,0.583333333,0.510416667,0.795815584
441,03/17/11,3,17,2011,10winter,Tortugas,22,15,24,0.625,0.546875,0.832342101
442,03/18/11,3,18,2011,10winter,Tortugas,22,24,24,1,0.875,1.209429203
443,03/19/11,3,19,2011,10winter,Tortugas,22,24,24,1,0.875,1.209429203
444,03/20/11,3,20,2011,10winter,Tortugas,22,22,24,0.916666667,0.802083333,1.109758003
445,03/21/11,3,21,2011,10winter,Tortugas,22,11,24,0.458333333,0.401041667,0.68578212
446,03/22/11,3,22,2011,10winter,Tortugas,22,13,24,0.541666667,0.473958333,0.759344709
447,03/23/11,3,23,2011,10winter,Tortugas,22,20,24,0.833333333,0.729166667,1.023457694
448,03/24/11,3,24,2011,10winter,Tortugas,22,21,24,0.875,0.765625,1.065435817
449,03/25/11,3,25,2011,10winter,Tortugas,22,22,24,0.916666667,0.802083333,1.109758003
450,03/26/11,3,26,2011,10winter,Tortugas,22,23,24,0.958333333,0.838541667,1.157294166
451,03/27/11,3,27,2011,10winter,Tortugas,22,23,24,0.958333333,0.838541667,1.157294166
452,03/28/11,3,28,2011,10winter,Tortugas,22,23,24,0.958333333,0.838541667,1.157294166
453,03/29/11,3,29,2011,10winter,Tortugas,22,13,24,0.541666667,0.473958333,0.759344709
454,03/30/11,3,30,2011,10winter,Tortugas,22,19,24,0.791666667,0.692708333,0.98322783
455,03/31/11,3,31,2011,10winter,Tortugas,22,12,24,0.5,0.4375,0.722734248
456,04/01/11,4,1,2011,10winter,Tortugas,22,20,24,0.833333333,0.729166667,1.023457694
457,04/02/11,4,2,2011,10winter,Tortugas,22,17,24,0.708333333,0.619791667,0.906366495
458,04/03/11,4,3,2011,10winter,Tortugas,22,16,24,0.666666667,0.583333333,0.869122203
459,04/04/11,4,4,2011,10winter,Tortugas,22,7,24,0.291666667,0.255208333,0.529592245
460,04/05/11,4,5,2011,10winter,Tortugas,22,15,24,0.625,0.546875,0.832342101
461,04/06/11,4,6,2011,10winter,Tortugas,22,11,24,0.458333333,0.401041667,0.68578212
462,04/07/11,4,7,2011,10winter,Tortugas,22,18,24,0.75,0.65625,0.944310015
463,04/08/11,4,8,2011,10winter,Tortugas,22,16,24,0.666666667,0.583333333,0.869122203
464,04/09/11,4,9,2011,10winter,Tortugas,22,20,24,0.833333333,0.729166667,1.023457694
465,04/10/11,4,10,2011,10winter,Tortugas,22,16,24,0.666666667,0.583333333,0.869122203
466,04/11/11,4,11,2011,10winter,Tortugas,22,19,24,0.791666667,0.692708333,0.98322783
467,04/12/11,4,12,2011,10winter,Tortugas,22,18,24,0.75,0.65625,0.944310015
468,04/13/11,4,13,2011,10winter,Tortugas,22,24,24,1,0.875,1.209429203
469,04/14/11,4,14,2011,10winter,Tortugas,22,20,24,0.833333333,0.729166667,1.023457694
470,04/15/11,4,15,2011,10winter,Tortugas,22,12,24,0.5,0.4375,0.722734248
471,04/16/11,4,16,2011,10winter,Tortugas,22,15,24,0.625,0.546875,0.832342101
472,04/17/11,4,17,2011,10winter,Tortugas,22,16,24,0.666666667,0.583333333,0.869122203
473,04/18/11,4,18,2011,10winter,Tortugas,22,18,24,0.75,0.65625,0.944310015
474,04/19/11,4,19,2011,10winter,Tortugas,22,17,24,0.708333333,0.619791667,0.906366495
475,04/20/11,4,20,2011,10winter,Tortugas,22,11,24,0.458333333,0.401041667,0.68578212
476,04/21/11,4,21,2011,10winter,Tortugas,22,12,24,0.5,0.4375,0.722734248
477,04/22/11,4,22,2011,10winter,Tortugas,22,6,24,0.25,0.21875,0.486694955
478,04/23/11,4,23,2011,10winter,Tortugas,22,6,24,0.25,0.21875,0.486694955
479,04/24/11,4,24,2011,10winter,Tortugas,22,11,24,0.458333333,0.401041667,0.68578212
480,04/25/11,4,25,2011,10winter,Tortugas,22,19,24,0.791666667,0.692708333,0.98322783
481,04/26/11,4,26,2011,10winter,Tortugas,22,15,24,0.625,0.546875,0.832342101
482,04/27/11,4,27,2011,10winter,Tortugas,22,15,24,0.625,0.546875,0.832342101
483,04/28/11,4,28,2011,10winter,Tortugas,22,23,24,0.958333333,0.838541667,1.157294166
484,04/29/11,4,29,2011,10winter,Tortugas,22,20,24,0.833333333,0.729166667,1.023457694
485,04/30/11,4,30,2011,10winter,Tortugas,22,23,24,0.958333333,0.838541667,1.157294166
486,05/01/11,5,1,2011,10winter,Tortugas,22,12,24,0.5,0.4375,0.722734248
487,05/02/11,5,2,2011,10winter,Tortugas,22,4,24,0.166666667,0.145833333,0.391831024
488,05/03/11,5,3,2011,10winter,Tortugas,22,8,24,0.333333333,0.291666667,0.570510448
489,05/04/11,5,4,2011,10winter,Tortugas,22,16,24,0.666666667,0.583333333,0.869122203
490,05/05/11,5,5,2011,10winter,Tortugas,22,15,24,0.625,0.546875,0.832342101
491,05/06/11,5,6,2011,10winter,Tortugas,22,22,24,0.916666667,0.802083333,1.109758003
492,05/07/11,5,7,2011,10winter,Tortugas,22,24,24,1,0.875,1.209429203
493,05/08/11,5,8,2011,10winter,Tortugas,22,23,24,0.958333333,0.838541667,1.157294166
494,05/09/11,5,9,2011,10winter,Tortugas,22,19,24,0.791666667,0.692708333,0.98322783
495,05/10/11,5,10,2011,10winter,Tortugas,22,24,24,1,0.875,1.209429203
496,05/11/11,5,11,2011,10winter,Tortugas,22,23,24,0.958333333,0.838541667,1.157294166
497,05/12/11,5,12,2011,10winter,Tortugas,22,16,24,0.666666667,0.583333333,0.869122203
498,05/13/11,5,13,2011,10winter,Tortugas,22,24,24,1,0.875,1.209429203
499,05/14/11,5,14,2011,10winter,Tortugas,22,24,24,1,0.875,1.209429203
500,05/15/11,5,15,2011,10winter,Tortugas,22,19,24,0.791666667,0.692708333,0.98322783
501,05/16/11,5,16,2011,10winter,Tortugas,22,20,24,0.833333333,0.729166667,1.023457694
502,05/17/11,5,17,2011,10winter,Tortugas,22,21,24,0.875,0.765625,1.065435817
503,05/18/11,5,18,2011,10winter,Tortugas,22,23,24,0.958333333,0.838541667,1.157294166
504,05/19/11,5,19,2011,10winter,Tortugas,22,23,24,0.958333333,0.838541667,1.157294166
505,05/20/11,5,20,2011,10winter,Tortugas,22,23,24,0.958333333,0.838541667,1.157294166
506,05/21/11,5,21,2011,10winter,Tortugas,22,24,24,1,0.875,1.209429203
507,05/22/11,5,22,2011,10winter,Tortugas,22,23,24,0.958333333,0.838541667,1.157294166
508,05/23/11,5,23,2011,10winter,Tortugas,22,23,24,0.958333333,0.838541667,1.157294166
509,05/24/11,5,24,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
510,05/25/11,5,25,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
511,05/26/11,5,26,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
512,05/27/11,5,27,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
513,05/28/11,5,28,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
514,05/29/11,5,29,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
515,05/30/11,5,30,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
516,05/31/11,5,31,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
517,06/01/11,6,1,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
518,06/02/11,6,2,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
519,06/03/11,6,3,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
520,06/04/11,6,4,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
521,06/05/11,6,5,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
522,06/06/11,6,6,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
523,06/07/11,6,7,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
524,06/08/11,6,8,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
525,06/09/11,6,9,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
526,06/10/11,6,10,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
527,06/11/11,6,11,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
528,06/12/11,6,12,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
529,06/13/11,6,13,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
530,06/14/11,6,14,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
531,06/15/11,6,15,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
532,06/16/11,6,16,2011,10winter,Tortugas,22,NA,NA,NA,NA,NA
